Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,Australia,AUS,1.08859602912257,1.13894465639774,1.56189226854925,1.5022815883349,1.64216941317123,1.54176561376477,1.68361850601323,1.84737719798115,1.80572115964451,1.78538618452458,1.74986117600405,..
Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,Australia,AUS,0.186340182652599,0.254286026272852,0.316858858786379,0.530094057196613,0.420344555217832,0.0904269918982057,0.0727725851972557,0.232902267969469,0.285548073119489,0.50394011688964,0.695597761670816,..
Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,Australia,AUS,0.843179447584204,0.922532696182533,1.21547028902432,1.35561656368768,1.33547258682877,1.60387816906076,2.28638543534307,2.29001321946247,2.32755443920921,2.31106118400571,2.09418728955079,..
Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,Australia,AUS,0.333344090878952,0.834777647509132,2.04196945916048,2.33176338325494,2.02097140871327,1.96207443005782,1.10555566267663,0.960629795380523,0.956418983992475,0.97798568433986,0.793877688087947,..
Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,Australia,AUS,9.76366798793429,23.5651930817001,37.7103813186106,38.6525176263405,40.266460360689,41.9009633509783,42.7832254133658,44.1407464235101,42.7816093843125,44.9129942655171,44.8578580128219,..
Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Australia,AUS,26.30050797306,32.6087715209201,36.9050252078536,33.477631717594,31.4126303336508,32.5269029107993,29.3102584265306,32.1608112534729,34.6008868110063,34.3701913056649,35.269986674724,34.4727388314317
Methane emissions (% change from 1990),EN.ATM.METH.ZG,Australia,AUS,..,11.2748588797221,7.77276751055231,9.06486632809467,..,..,..,..,..,..,..,..
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Australia,AUS,156040,167630,168820,166730,127150,135190,133430,118280,139810,139070,..,..
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Australia,AUS,32960,34760,35600,35740,35320,33710,37170,38600,38890,39180,..,..
Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Australia,AUS,2.07590585971773,1.82984191251005,1.7570782279711,1.6709628626524,1.6398606995251,1.77221079788674,1.9506009865907,2.08151175398812,1.99797392486099,1.89418015914225,1.87980239539543,..
Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,Australia,AUS,6.79190522886154,5.18288400684111,4.83693062657808,4.56898682897517,4.49405802167074,4.81011615177255,5.22243761075376,5.57790524082659,5.4412819160955,5.16376457333695,5.1163052537488,..
Military expenditure (current LCU),MS.MIL.XPND.CN,Australia,AUS,8588500000,12546000000,25785000000,25320000000,25715000000,28603500000,32005500000,35495000000,36121950000,35933450000,37262000000,..
Military expenditure (current USD),MS.MIL.XPND.CD,Australia,AUS,6704213698.03132,7273760312.61052,26597198655.3381,26216580848.4356,24825262588.8168,25783708714.0042,24046205860.2554,26382947050.0183,27691112416.8515,26839820914.4018,25912378303.1989,..
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Australia,AUS,1.51290764372677,0.94551226565072,5.03480158393,3.04663415508253,3.55389151045604,2.91591729336436,1.85031914163491,2.5834771004582,3.17946648277985,2.8518880552556,2.97336542733231,..
Mobile cellular subscriptions,IT.CEL.SETS,Australia,AUS,184943,8562000,23789000,24338000,24940000,25060000,25770000,26551000,26660000,27640000,27880000,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Australia,AUS,1.090427418,45.08349055,105.5506209,106.2611564,107.2461548,106.2025331,107.6778349,109.4312952,108.4417819,111.012255,110.6208823,..
Monetary Sector credit to private sector (% GDP),FM.AST.PRVT.GD.ZS,Australia,AUS,60.6821670876046,87.7357594769186,122.334841433773,121.283723868631,124.782324039651,128.506815788899,136.317380046235,142.423168295968,140.292665440877,139.525908705372,135.840754741125,141.959404743324
"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,Australia,AUS,..,9.9,5.9,5.8,5.3,5.4,5.2,5.6,5.2,4.8,4.9,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Australia,AUS,..,12.9,9.8,9.3,9.3,9.3,9.3,9,8.7,8.7,8.6,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,Australia,AUS,..,9.8,7.6,7.4,7.2,7.3,7.3,7.1,6.9,6.9,6.8,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,Australia,AUS,..,16,11.9,11.3,11.4,11.2,11.3,10.9,10.5,10.6,10.4,..
"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",SH.STA.AIRP.P5,Australia,AUS,..,..,..,..,..,..,..,8.4,..,..,..,..
"Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)",SH.STA.AIRP.FE.P5,Australia,AUS,..,..,..,..,..,..,..,7,..,..,..,..
"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",SH.STA.AIRP.MA.P5,Australia,AUS,..,..,..,..,..,..,..,10,..,..,..,..
"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,Australia,AUS,..,0.4,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,..
"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,Australia,AUS,..,0.2,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.1,..
"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,Australia,AUS,..,0.5,0.3,0.2,0.2,0.2,0.1,0.2,0.1,0.2,0.2,..
"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,Australia,AUS,..,..,..,..,..,..,..,0.1,..,..,..,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Australia,AUS,66.314,56.11,46.069,44.403,44.986,44.801,45.201,44.673,43.338,42.796,..,..
"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,Australia,AUS,123.906,97.967,78.281,75.68,75.444,76.85,78.264,75.835,74.463,73.167,..,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Australia,AUS,7.6,5.1,3.8,3.6,3.5,3.3,3.3,3.2,3.1,3.1,3.1,..
"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,Australia,AUS,6.6,4.6,3.4,3.3,3.2,3.1,3,2.9,2.9,2.8,2.8,..
"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,Australia,AUS,8.5,5.6,4.2,3.9,3.8,3.6,3.5,3.5,3.4,3.4,3.3,..
"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,Australia,AUS,4.6,3.5,2.6,2.5,2.4,2.4,2.3,2.3,2.3,2.3,2.3,..
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Australia,AUS,9.2,6.2,4.5,4.3,4.1,4,3.9,3.8,3.7,3.7,3.6,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Australia,AUS,8.1,5.5,4.1,3.9,3.7,3.6,3.5,3.4,3.4,3.3,3.3,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Australia,AUS,10.3,6.8,5,4.7,4.5,4.3,4.2,4.1,4,4,3.9,..
Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Multidimensional poverty headcount ratio, male (% of male population)",SI.POV.MDIM.MA,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty index (scale 0-1),SI.POV.MDIM.XQ,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Multidimensional poverty index, children (population ages 0-17) (scale 0-1)",SI.POV.MDIM.17.XQ,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Multidimensional poverty intensity (average share of deprivations experienced by the poor),SI.POV.MDIM.IT,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,Australia,AUS,0.153833839888029,0.251462715051746,0.338182600634841,0.341825018798166,0.321953492801909,0.434860868618521,0.63789350191729,0.576892048625618,0.693519468779271,1.33910351652807,1.20224282535095,..
Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,Australia,AUS,-0.302332491457436,0.712687870844986,0.117533117514764,0.425620457525319,0.927744259448144,1.51908315765109,1.10851833773339,1.17112278212865,3.03857700790583,1.24015449863678,0.840076202962083,..
Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,Australia,AUS,-1221000000,4712000000,1665000000,6382000000,14253000000,24283000000,18009000000,19449000000,53551000000,22925000000,16404000000,..
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Australia,AUS,..,100,200.2885825,181.8145129,176.8117884,164.9852955,148.1965091,147.9984555,172.4928872,175.7199208,192.9905599,..
"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, Austria (current US$)",DC.DAC.AUTL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, Belgium (current US$)",DC.DAC.BELL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, Canada (current US$)",DC.DAC.CANL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, Czech Republic (current US$)",DC.DAC.CZEL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, Denmark (current US$)",DC.DAC.DNKL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",DC.DAC.CECL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, Finland (current US$)",DC.DAC.FINL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, France (current US$)",DC.DAC.FRAL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, Hungary (current US$)",DC.DAC.HUNL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, Iceland (current US$)",DC.DAC.ISLL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, Ireland (current US$)",DC.DAC.IRLL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, Italy (current US$)",DC.DAC.ITAL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, Japan (current US$)",DC.DAC.JPNL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",DC.DAC.KORL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",DC.DAC.LUXL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, Netherlands (current US$)",DC.DAC.NLDL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, New Zealand (current US$)",DC.DAC.NZLL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, Norway (current US$)",DC.DAC.NORL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, Portugal (current US$)",DC.DAC.PRTL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, Slovak Republic (current US$)",DC.DAC.SVKL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, Spain (current US$)",DC.DAC.ESPL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, Sweden (current US$)",DC.DAC.SWEL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, Switzerland (current US$)",DC.DAC.CHEL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, Total (current US$)",DC.DAC.TOTL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",DC.DAC.GBRL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net bilateral aid flows from DAC donors, United States (current US$)",DC.DAC.USAL.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,Australia,AUS,-171857001.531471,-316037392.412962,-360449770.854652,-408619773.034675,-460610690.381224,-359658321.95824,-456482468.928511,-606892117.453901,-387546906.516713,-361403401.49604,-554094269.010961,-743040882.045822
Net domestic credit (current LCU),FM.AST.DOMS.CN,Australia,AUS,284288133734.811,617262828947.861,2141382579870.74,2247564032467.25,2385693829326.95,2628417003613.35,2853299773316.37,3033298096683.36,3108316522026.24,3266415607928.4,4400743219185.42,5241936162327.34
"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,Australia,AUS,1621775338.17377,755023366.672719,2060145687.3824,-8435349686.30566,-6298262139.83267,-565136092.120819,-922580214.793588,1040385750.71539,-6146977215.00862,-5686323046.5333,-1865784235.93826,-4101973850.57477
"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,Australia,AUS,-15206062113.8174,-15048345264.7697,-42731460137.5878,-73326879491.5172,-54632442051.6512,-44322192039.5076,-58336270694.672,-40601918415.2591,-42486229753.6386,-35833195812.8024,5614207291.57665,28982860548.9451
"Net financial flows, bilateral (NFL, current US$)",DT.NFL.BLAT.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net financial flows, IBRD (NFL, current US$)",DT.NFL.MIBR.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net financial flows, IDA (NFL, current US$)",DT.NFL.MIDA.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net financial flows, IMF concessional (NFL, current US$)",DT.NFL.IMFC.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net financial flows, IMF nonconcessional (NFL, current US$)",DT.NFL.IMFN.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net financial flows, RDB concessional (NFL, current US$)",DT.NFL.RDBC.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",DT.NFL.DPNG.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Australia,AUS,-5835259772.31261,-72094290436.6796,-317099747631.145,-331361833043.113,-334137734463.396,-332856005381.908,-325531813432.285,-316301851292.464,-322215779699.886,-359600137347.183,-137752727724.827,-461660665833.664
"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,Australia,AUS,-1.96157084138068,-1.30135111221355,3.77242482468859,3.44050983755464,2.38604653887537,3.68282109187816,3.74818186126932,3.53697265152218,5.07486789103997,1.55288440732246,0.896357826167114,..
